10000000,1,13.806967000
10000000,2,9.430047600
10000000,5,7.606884200
10000000,10,7.669210000
10000000,20,7.628111400
10000000,30,7.685568300
10000000,1,13.876893700
10000000,2,9.428751100
10000000,5,7.713057300
10000000,10,7.673255500
10000000,20,7.561493700
10000000,30,7.632908000
